"id","country_code","language_code","data"
"45",MD,RU,"{""id"": ""553ddbb8-f5e4-411c-a318-cd622a88fa12"", ""title"": ""Обязательства в области труда"", ""source"": ""tenderer"", ""relatesTo"": ""tenderer"", ""description"": ""Нарушил ли экономический оператор свои обязательства в области труда за последние 3 года?"", ""classification"": {""id"": ""CRITERION.EXCLUSION.SOCIAL.LABOUR_LAW"", ""scheme"": ""ESPD-2.2.1""}, ""requirementGroups"": [{""id"": ""15b1724e-7d21-415d-9be7-3d0849c4e43d"", ""requirements"": [{""id"": ""1bf1f2c2-4e61-4c8d-b886-9ff3d029232d"", ""title"": ""Да"", ""dataType"": ""boolean"", ""expectedValue"": true}, {""id"": ""ef926728-3af8-4d17-b6b8-dc7fafb1c49e"", ""title"": ""Можете ли вы предоставить доказательства того, что принятые меры достаточны для демонстрации надежности, несмотря на наличие основания для исключения?"", ""dataType"": ""boolean""}]}, {""id"": ""9cce43bb-f5e5-483c-8c9d-d7c15fed141c"", ""requirements"": [{""id"": ""7c42651b-83d1-4081-933b-5c5bb64ef938"", ""title"": ""Нет"", ""dataType"": ""boolean"", ""expectedValue"": false}]}]}"
"46",MD,RU,"{""id"": ""264f0db6-b19e-44b8-9041-17f5945c1e3b"", ""title"": ""Неплатёжеспособность"", ""source"": ""tenderer"", ""relatesTo"": ""tenderer"", ""description"": ""Находится ли экономический оператор в ситуации неплатёжеспособности или ликвидации предпринимательской деятельности в результате решения суда?"", ""classification"": {""id"": ""CRITERION.EXCLUSION.BUSINESS.INSOLVENCY"", ""scheme"": ""ESPD-2.2.1""}, ""requirementGroups"": [{""id"": ""22f120b0-8cb7-4437-b919-df317760659d"", ""requirements"": [{""id"": ""0aedff57-7981-4552-ab3a-6212ccc319ee"", ""title"": ""Да"", ""dataType"": ""boolean"", ""expectedValue"": true}, {""id"": ""5a8411f2-0a6b-4ced-b88c-65ac4917e51a"", ""title"": ""Можете ли вы предоставить доказательства того, что принятые меры достаточны для демонстрации надежности, несмотря на наличие основания для исключения?"", ""dataType"": ""boolean""}]}, {""id"": ""d467268b-d15f-468a-b92c-0a62ca5aa663"", ""requirements"": [{""id"": ""64fc6984-92b3-4caf-8795-03fc7ff140d2"", ""title"": ""Нет"", ""dataType"": ""boolean"", ""expectedValue"": false}]}]}"
"47",MD,RU,"{""id"": ""bf10bb0b-e3d1-441c-a599-75e8faedca74"", ""title"": ""Активы под управлением ликвидатора"", ""source"": ""tenderer"", ""relatesTo"": ""tenderer"", ""description"": ""Управляются ли активы экономического оператора ликвидатором или судом?"", ""classification"": {""id"": ""CRITERION.EXCLUSION.BUSINESS.LIQUIDATOR_ADMINISTERED"", ""scheme"": ""ESPD-2.2.1""}, ""requirementGroups"": [{""id"": ""3d1f27d7-f629-4a93-8526-a57c3663985a"", ""requirements"": [{""id"": ""ad9d56d2-802b-46cf-8922-423c0ea889b8"", ""title"": ""Да"", ""dataType"": ""boolean"", ""expectedValue"": true}, {""id"": ""4c279556-3314-48dc-af4a-37ab3e1af874"", ""title"": ""Можете ли вы предоставить доказательства того, что принятые меры достаточны для демонстрации надежности, несмотря на наличие основания для исключения?"", ""dataType"": ""boolean""}]}, {""id"": ""342caba6-28af-4919-b32d-8913e3c86fca"", ""requirements"": [{""id"": ""1ab9a801-972f-4674-9080-d83b399a745f"", ""title"": ""Нет"", ""dataType"": ""boolean"", ""expectedValue"": false}]}]}"
"48",MD,RU,"{""id"": ""40265167-ee22-4728-ad5e-a7ec6e4505a5"", ""title"": ""Хозяйственная деятельность приостановлена"", ""source"": ""tenderer"", ""relatesTo"": ""tenderer"", ""description"": ""Приостановлена ​​ли хозяйственная деятельность экономического оператора?"", ""classification"": {""id"": ""CRITERION.EXCLUSION.BUSINESS.ACTIVITIES_SUSPENDED"", ""scheme"": ""ESPD-2.2.1""}, ""requirementGroups"": [{""id"": ""3e941ad2-79b3-40a4-ade6-2b7e4aa0990f"", ""requirements"": [{""id"": ""c1112c41-093d-4e33-b83f-e26fc3be29c4"", ""title"": ""Да"", ""dataType"": ""boolean"", ""expectedValue"": true}, {""id"": ""2b7a46ba-78ac-43b5-b39f-222480ebd9bc"", ""title"": ""Можете ли вы предоставить доказательства того, что принятые меры достаточны для демонстрации надежности, несмотря на наличие основания для исключения?"", ""dataType"": ""boolean""}]}, {""id"": ""b0953b1f-540e-4786-9787-d04c2566c299"", ""requirements"": [{""id"": ""06935763-6676-4fd7-b447-3b0fa059b853"", ""title"": ""Нет"", ""dataType"": ""boolean"", ""expectedValue"": false}]}]}"
"49",MD,RU,"{""id"": ""9632aa7d-ebb5-4582-8a91-b5df50a854f4"", ""title"": ""Соглашения с другими экономическими операторами, направленные на искажение конкуренции"", ""source"": ""tenderer"", ""relatesTo"": ""tenderer"", ""description"": ""Заключал ли экономический оператор за последние 3 года соглашения с другими экономическими операторами, которые ставят целью искажение конкуренции, факт, установленный решением компетентного органа в этом отношении?"", ""classification"": {""id"": ""CRITERION.EXCLUSION.MISCONDUCT.MARKET_DISTORTION"", ""scheme"": ""ESPD-2.2.1""}, ""requirementGroups"": [{""id"": ""c50cbabe-381a-4509-8036-56818deefbda"", ""requirements"": [{""id"": ""ca8a150a-494f-4ba8-9d7c-c1107e059d22"", ""title"": ""Да"", ""dataType"": ""boolean"", ""expectedValue"": true}, {""id"": ""4def124f-c997-4160-a7e7-5b1b2ae89615"", ""title"": ""Можете ли вы предоставить доказательства того, что принятые меры достаточны для демонстрации надежности, несмотря на наличие основания для исключения?"", ""dataType"": ""boolean""}]}, {""id"": ""ef3462ce-3150-45c6-9e3a-7a88c0dfc927"", ""requirements"": [{""id"": ""630076d3-91f3-40ad-9aae-7b42319841d1"", ""title"": ""Нет"", ""dataType"": ""boolean"", ""expectedValue"": false}]}]}"
"50",MD,RU,"{""id"": ""2a9c0182-6b17-49f3-8618-8dcab1dbdf7a"", ""title"": ""Конфликт интересов"", ""source"": ""tenderer"", ""relatesTo"": ""tenderer"", ""description"": ""Находится ли экономический оператор в ситуации конфликта интересов, которую невозможно исправить?"", ""classification"": {""id"": ""CRITERION.EXCLUSION.CONFLICT_OF_INTEREST.PROCEDURE_PARTICIPATION"", ""scheme"": ""ESPD-2.2.1""}, ""requirementGroups"": [{""id"": ""32dcbdce-81a6-4c86-8932-610b3f715e85"", ""requirements"": [{""id"": ""fc08b73e-46bd-4f65-9d89-1ed4693440e0"", ""title"": ""Да"", ""dataType"": ""boolean"", ""expectedValue"": true}, {""id"": ""7cae6040-a347-4e92-aeac-3d5b90fbc67e"", ""title"": ""Можете ли вы предоставить доказательства того, что принятые меры достаточны для демонстрации надежности, несмотря на наличие основания для исключения?"", ""dataType"": ""boolean""}]}, {""id"": ""81983882-d1ac-4aa7-ae0f-82fcce7d19c5"", ""requirements"": [{""id"": ""62e527b1-a291-4584-bdaf-9413f6eb265d"", ""title"": ""Нет"", ""dataType"": ""boolean"", ""expectedValue"": false}]}]}"
"51",MD,RU,"{""id"": ""099320c0-78cf-4e2e-8733-03eebaa3af82"", ""title"": ""Целостность"", ""source"": ""tenderer"", ""relatesTo"": ""tenderer"", ""description"": ""Был ли экономический оператор за последние 3 года виновен в профессиональном проступке, который ставит под сомнение его честность?"", ""classification"": {""id"": ""CRITERION.EXCLUSION.MISCONDUCT.MC_PROFESSIONAL"", ""scheme"": ""ESPD-2.2.1""}, ""requirementGroups"": [{""id"": ""b112140e-ad37-4fb5-b062-846f6c7e2bd4"", ""requirements"": [{""id"": ""5a5cebd9-8fd7-4673-ab56-751882e157d0"", ""title"": ""Да"", ""dataType"": ""boolean"", ""expectedValue"": true}, {""id"": ""07f1639d-fa0d-4a70-a2ff-7114bf9390c1"", ""title"": ""Можете ли вы предоставить доказательства того, что принятые меры достаточны для демонстрации надежности, несмотря на наличие основания для исключения?"", ""dataType"": ""boolean""}]}, {""id"": ""941fc80d-883a-4c3e-b85d-c95e25988ce7"", ""requirements"": [{""id"": ""35729f16-560a-491a-b1af-2be3a398027c"", ""title"": ""Нет"", ""dataType"": ""boolean"", ""expectedValue"": false}]}]}"
"52",MD,RU,"{""id"": ""8561d8f4-22ff-482d-b5e9-3b5a1dc683dc"", ""title"": ""Способность осуществлять профессиональную деятельность"", ""source"": ""tenderer"", ""relatesTo"": ""tenderer"", ""description"": ""Может ли экономический оператор предоставить документы, подтверждающие его регистрацию?"", ""classification"": {""id"": ""CRITERION.SELECTION.SUITABILITY.PROFESSIONAL_REGISTER_ENROLMENT"", ""scheme"": ""ESPD-2.2.1""}, ""requirementGroups"": [{""id"": ""c61e605e-73a4-4cf1-9da7-754e02b03358"", ""requirements"": [{""id"": ""baf931c1-7c01-42fb-a045-6b2f504cc182"", ""title"": ""Да"", ""dataType"": ""boolean"", ""expectedValue"": true}]}, {""id"": ""921a95bf-2a94-42d6-b973-2ac1ab2884e1"", ""requirements"": [{""id"": ""971820c9-f954-4464-9db0-337881d4047c"", ""title"": ""Нет"", ""dataType"": ""boolean"", ""expectedValue"": false}]}]}"
"53",MD,RU,"{""id"": ""3128722f-cec2-4aff-866c-f634a8d99cfb"", ""title"": ""Сертификация и / или эквивалентное разрешение"", ""source"": ""tenderer"", ""relatesTo"": ""tenderer"", ""description"": ""Имеет ли предпринимательская деятельность сертификацию и / или эквивалентное разрешение, относящееся к объекту процедуры присуждения договора, в рамках национальной системы?"", ""classification"": {""id"": ""CRITERION.SELECTION.SUITABILITY.AUTHORISATION"", ""scheme"": ""ESPD-2.2.1""}, ""requirementGroups"": [{""id"": ""0d8c8d61-0004-4615-a1f7-25be77268e80"", ""requirements"": [{""id"": ""7294d596-f845-412d-885f-d02d3390ab09"", ""title"": ""Да"", ""dataType"": ""boolean"", ""expectedValue"": true}]}, {""id"": ""472e09a3-1a14-4204-8ed1-db22a9f6d4c1"", ""requirements"": [{""id"": ""a9f52e24-3614-448f-833f-901931193176"", ""title"": ""Нет"", ""dataType"": ""boolean"", ""expectedValue"": false}]}]}"
"54",MD,RU,"{""id"": ""29760a9b-cc82-4757-b99d-5342a5c1b1e8"", ""title"": ""Страхование профессиональных рисков"", ""source"": ""tenderer"", ""relatesTo"": ""tenderer"", ""description"": ""Может ли экономический оператор предоставить банковские выписки или, при необходимости, доказательства страхования профессиональных рисков в соответствии с требованиями документации?"", ""classification"": {""id"": ""CRITERION.SELECTION.ECONOMIC_FINANCIAL_STANDING.RISK_INDEMNITY_INSURANCE"", ""scheme"": ""ESPD-2.2.1""}, ""requirementGroups"": [{""id"": ""52bb31e5-d240-49d3-a33e-5b1f80c677be"", ""requirements"": [{""id"": ""1c7fe562-7b23-42a4-b1f8-5b0a2d4600ae"", ""title"": ""Да"", ""dataType"": ""boolean"", ""expectedValue"": true}, {""id"": ""bda88e3c-15f5-4eeb-bfed-0eff2f4d0f0b"", ""title"": ""Доступна ли информация, указанная в пункте 4B.1, бесплатно для органов власти из национальной базы данных? Если это так, укажите информацию, которая позволит его проверить."", ""dataType"": ""boolean""}]}, {""id"": ""90b45086-f0c4-4c60-b1c1-209e548c1433"", ""requirements"": [{""id"": ""8a55657f-fba6-41f3-a8e1-6cfcf14e12d0"", ""title"": ""Нет"", ""dataType"": ""boolean"", ""expectedValue"": false}]}]}"
"56",MD,RU,"{""id"": ""76fb1267-0d39-45a9-a46f-82dfa7f78bed"", ""title"": ""Среднегодовой оборот"", ""source"": ""tenderer"", ""relatesTo"": ""tenderer"", ""description"": ""Экономический оператор может продемонстрировать среднегодовой оборот  согласно требованиям тендерной документации"", ""classification"": {""id"": ""CRITERION.SELECTION.ECONOMIC_FINANCIAL_STANDING.TURNOVER.AVERAGE_YEARLY"", ""scheme"": ""ESPD-2.2.1""}, ""requirementGroups"": [{""id"": ""5ad33f38-bbff-495a-93e5-bdd8c16b0854"", ""requirements"": [{""id"": ""e892d581-e9e9-4896-ba87-041f23825471"", ""title"": ""Да"", ""dataType"": ""boolean"", ""expectedValue"": true}, {""id"": ""1a3b52f5-369d-4e97-b775-920c4cd55c55"", ""title"": ""Укажите оборот по данным в финансовом отчете"", ""dataType"": ""number""}]}, {""id"": ""3617da94-c1a5-4349-80e9-0491cd6ce675"", ""requirements"": [{""id"": ""fb943b93-499f-41a3-ac67-a08200428e76"", ""title"": ""Нет"", ""dataType"": ""boolean"", ""expectedValue"": false}]}]}"
"57",MD,RU,"{""id"": ""501b07e8-6b42-4b25-92a8-ee8999c6e2dd"", ""title"": ""Финансовый отчет"", ""source"": ""tenderer"", ""relatesTo"": ""tenderer"", ""description"": ""Может ли экономический оператор предоставить зарегистрированный финансовый отчет, извлеченный из финансового отчета?"", ""classification"": {""id"": ""CRITERION.SELECTION.ECONOMIC_FINANCIAL_STANDING.OTHER_REQUIREMENTS"", ""scheme"": ""ESPD-2.2.1""}, ""requirementGroups"": [{""id"": ""b983b3e0-8b36-4758-bda3-37aca12a0d8c"", ""requirements"": [{""id"": ""b01f851f-27d3-4bec-af2c-65c1330c49b3"", ""title"": ""Да"", ""dataType"": ""boolean"", ""expectedValue"": true}, {""id"": ""2d51ea32-62e9-4fa2-bef4-830857d645c9"", ""title"": ""Доступна ли властям информация об экономическом и финансовом положении бесплатно из национальной базы данных? Если это так, укажите информацию, которая позволит проверку."", ""dataType"": ""boolean""}]}, {""id"": ""ee424bf5-3bc2-4bdc-84d0-3a1623a25ca8"", ""requirements"": [{""id"": ""f7306de5-1988-4506-80ee-29fc299faa4c"", ""title"": ""Нет"", ""dataType"": ""boolean"", ""expectedValue"": false}]}]}"
"58",MD,RU,"{""id"": ""ed47fd35-2a4a-4b21-b4f7-684f3435139b"", ""title"": ""Технические установки и меры страхования качества"", ""source"": ""tenderer"", ""relatesTo"": ""tenderer"", ""description"": ""Может  ли экономический оператор предоставить подробную информацию о технических специалистах или технических органах, указанных в уведомлении о договоре / документации о присуждении договора, которые может запросить закупающий орган / лицом, в частности, тех, кто отвечает за контроль качества в связи с этим процессом государственных закупок?"", ""classification"": {""id"": ""CRITERION.SELECTION.TECHNICAL_PROFESSIONAL_ABILITY.TECHNICAL.FACILITIES_FOR_QUALITY_ENSURING"", ""scheme"": ""ESPD-2.2.1""}, ""requirementGroups"": [{""id"": ""49c2ee73-9f7d-4ec5-90ce-7fe86a098e7c"", ""requirements"": [{""id"": ""b0fb4f4a-1586-452b-9d78-ffa8cd6b1924"", ""title"": ""Да"", ""dataType"": ""boolean"", ""expectedValue"": true}, {""id"": ""12348aca-7024-41eb-96f9-4f401f202f58"", ""title"": ""Может ли экономический оператор предоставить информацию о системах управления и отслеживания, используемых в цепочке поставок?"", ""dataType"": ""boolean""}]}, {""id"": ""e9b4015e-fa36-4db4-bf83-2d2de36e51a0"", ""requirements"": [{""id"": ""52ec9801-37fa-4594-8532-b90124b08b9d"", ""title"": ""Нет"", ""dataType"": ""boolean"", ""expectedValue"": false}]}]}"
"59",MD,RU,"{""id"": ""c8204ec3-73be-427f-8a9b-f46f9562cebc"", ""title"": ""Машины, установки и техническое оборудование"", ""source"": ""tenderer"", ""relatesTo"": ""tenderer"", ""description"": ""Есть ли у экономического оператора машины и оборудование, необходимые для надлежащего выполнения договора о государственных закупках?"", ""classification"": {""id"": ""CRITERION.SELECTION.TECHNICAL_PROFESSIONAL_ABILITY.TECHNICAL.EQUIPMENT"", ""scheme"": ""ESPD-2.2.1""}, ""requirementGroups"": [{""id"": ""a061bbf1-7ed3-4c33-8032-a176a94557bd"", ""requirements"": [{""id"": ""0fd09b77-cfc6-47fd-84bc-9253459bb8a2"", ""title"": ""Да"", ""dataType"": ""boolean"", ""expectedValue"": true}, {""id"": ""917cde7b-2cbd-45b9-9380-3d2e9d7ce036"", ""title"": ""Может ли экономический оператор предоставить информацию о конкретных средствах, машинах и оборудовании, необходимых для выполнения договора, в соответствии с требованиями, изложенными в уведомлении о договоре и в документации о присуждении договора?"", ""dataType"": ""boolean""}]}, {""id"": ""45946ad1-60c1-42ab-a653-32a3a2931314"", ""requirements"": [{""id"": ""339f4bfb-5654-4541-8be8-649cd235165e"", ""title"": ""Нет"", ""dataType"": ""boolean"", ""expectedValue"": false}]}]}"
"60",MD,RU,"{""id"": ""704f86b1-0cd1-4f27-bc2f-86c27fe85f59"", ""title"": ""Профессиональная подготовка и квалификация персонала"", ""source"": ""tenderer"", ""relatesTo"": ""tenderer"", ""description"": ""Имеет ли экономический оператор квалифицированный персонал в компании в соответствии с требованиями, изложенными в уведомлении о договоре или в документации о присуждении договора?"", ""classification"": {""id"": ""CRITERION.SELECTION.TECHNICAL_PROFESSIONAL_ABILITY.TECHNICAL.TECHNICIANS_FOR_CARRYING_WORKS"", ""scheme"": ""ESPD-2.2.1""}, ""requirementGroups"": [{""id"": ""2d95c631-e853-44fc-80ce-45f13bd0353c"", ""requirements"": [{""id"": ""efcae394-6e99-44a0-88a6-c25fb48a04a5"", ""title"": ""Да"", ""dataType"": ""boolean"", ""expectedValue"": true}, {""id"": ""951efc5c-071b-4fab-b565-50b988e2fbcb"", ""title"": ""Может ли экономический оператор предоставить информацию о специальном персонале, предложенном для исполнения договора, в соответствии с требованиями, изложенными в уведомлении о договоре и в документации о присуждении договора?"", ""dataType"": ""boolean""}]}, {""id"": ""05f6550f-bf9f-4eae-b1b1-d1235d743a66"", ""requirements"": [{""id"": ""8c63b5dd-238a-4049-8429-90eb3e460fab"", ""title"": ""Нет"", ""dataType"": ""boolean"", ""expectedValue"": false}]}]}"
"62",MD,RU,"{""id"": ""6d2bddbb-1e15-4559-813a-e0dc3cd543ad"", ""title"": ""Образцы, описания, фотографии"", ""source"": ""tenderer"", ""relatesTo"": ""tenderer"", ""description"": ""Может ли экономический оператор предоставить образцы, описания и / или фотографии продуктов / услуг, которые должны быть предоставлены / постановлены, в соответствии с требованиями, изложенными в документации о присуждении?"", ""classification"": {""id"": ""CRITERION.SELECTION.TECHNICAL_PROFESSIONAL_ABILITY.MANAGEMENT.ARTEFACTS.AUTHENTICATED_ARTEFACTS"", ""scheme"": ""ESPD-2.2.1""}, ""requirementGroups"": [{""id"": ""e1d85905-96c8-4b57-b5a4-84c633869289"", ""requirements"": [{""id"": ""d6cdc0b1-6ee8-4981-a018-cfff8094c108"", ""title"": ""Да"", ""dataType"": ""boolean"", ""expectedValue"": true}]}, {""id"": ""b0f0c17e-cee1-40a2-a1a3-f682c0961761"", ""requirements"": [{""id"": ""c31ba04f-8d35-444b-8112-33418a19eade"", ""title"": ""Нет"", ""dataType"": ""boolean"", ""expectedValue"": false}]}]}"
"63",MD,RU,"{""id"": ""6e936f5e-f4ce-4bc9-90f5-cdbd7686ac1b"", ""title"": ""Для договоров на государственную закупку работ"", ""source"": ""tenderer"", ""relatesTo"": ""tenderer"", ""description"": ""В течение отчетного периода выполнял ли экономический орган работы, специфичные или сходные с объектом приобретения, указанным в уведомлении об участии и в документации о присуждении?"", ""classification"": {""id"": ""CRITERION.SELECTION.TECHNICAL_PROFESSIONAL_ABILITY.REFERENCES.WORKS_PERFORMANCE"", ""scheme"": ""ESPD-2.2.1""}, ""requirementGroups"": [{""id"": ""328476cf-fd82-4d31-b527-e908cbb57817"", ""requirements"": [{""id"": ""e477d74b-47b4-460e-9b8a-78edcff33e0d"", ""title"": ""Да"", ""dataType"": ""boolean"", ""expectedValue"": true}, {""id"": ""9b3af419-cedb-4f80-8866-5080c5331f32"", ""title"": ""Перечислите их, указав описание работ, их стоимость, дату начала, дату получения в конце работ, получателя и другую соответствующую информацию."", ""dataType"": ""string""}]}, {""id"": ""3cd148a2-b7d5-47cd-9910-f450af99b11b"", ""requirements"": [{""id"": ""172cd7d6-d574-4f64-8c6f-32bf4ea1074b"", ""title"": ""Нет"", ""dataType"": ""boolean"", ""expectedValue"": false}]}]}"
"64",MD,RU,"{""id"": ""ce807ad5-cef3-402e-a3c2-51c1f495ae01"", ""title"": ""Для договоров о государственных закупках товаров"", ""source"": ""tenderer"", ""relatesTo"": ""tenderer"", ""description"": ""В течение отчетного периода осуществлял ли экономический оператор поставки, относящиеся к объекту приобретения, указанному в уведомлении о договоре и в документации о договоре присуждения?"", ""classification"": {""id"": ""CRITERION.SELECTION.TECHNICAL_PROFESSIONAL_ABILITY.REFERENCES.SUPPLIES_DELIVERY_PERFORMANCE"", ""scheme"": ""ESPD-2.2.1""}, ""requirementGroups"": [{""id"": ""69d70cc6-9100-4dd7-8906-0d7bc816bb09"", ""requirements"": [{""id"": ""1c7b551c-cee4-4a07-b7da-b1b293f2b27c"", ""title"": ""Да"", ""dataType"": ""boolean"", ""expectedValue"": true}, {""id"": ""34ab1059-5302-4609-87db-1ddcb4041bf4"", ""title"": ""Перечислите их, указав описание доставок, их стоимость, дату начала, дату доставки, получателя и другую соответствующую информацию."", ""dataType"": ""string""}]}, {""id"": ""4f9861c6-b1b0-448e-8fb0-3ebd26142ee3"", ""requirements"": [{""id"": ""d0ca3928-5482-4796-906d-0219144d8fb1"", ""title"": ""Нет"", ""dataType"": ""boolean"", ""expectedValue"": false}]}]}"
"65",MD,RU,"{""id"": ""96e501d1-c9bd-436c-95da-cdba36f0f69d"", ""title"": ""Для договоров о государственных закупках услуг"", ""source"": ""tenderer"", ""relatesTo"": ""tenderer"", ""description"": ""В течение отчетного периода постановлял ли экономический оператор услуги, относящиеся к объекту приобретения, указанному в уведомлении о договоре и в документации о присуждении?"", ""classification"": {""id"": ""CRITERION.SELECTION.TECHNICAL_PROFESSIONAL_ABILITY.REFERENCES.SERVICES_DELIVERY_PERFORMANCE"", ""scheme"": ""ESPD-2.2.1""}, ""requirementGroups"": [{""id"": ""57a29dbc-b08c-4504-8e1b-e902b87af477"", ""requirements"": [{""id"": ""19741538-e979-47ad-8e15-d50d56ad34d6"", ""title"": ""Да"", ""dataType"": ""boolean"", ""expectedValue"": true}, {""id"": ""af6f9ddf-788f-4caa-9c6a-cc2713843abc"", ""title"": ""Если да, перечислите их, указав описание услуг, их стоимость, время выполнения, дату начала, получателя и другую соответствующую информацию."", ""dataType"": ""string""}]}, {""id"": ""2c619caa-c072-4d48-a26a-1e58eeb4b521"", ""requirements"": [{""id"": ""43f39611-5e0b-4728-93c8-f9b70881dc20"", ""title"": ""Нет"", ""dataType"": ""boolean"", ""expectedValue"": false}]}]}"
"66",MD,RU,"{""id"": ""20199216-c0f5-44dc-9795-c270317201ba"", ""title"": ""Стандарты страхования качества"", ""source"": ""tenderer"", ""relatesTo"": ""tenderer"", ""description"": ""Может ли экономический оператор предоставить сертификаты, выданные независимыми органами, удостоверяющие, что экономический оператор соответствует стандартам страхования качества в соответствии с требованиями, изложенными в уведомлении об участии и в документации о присуждении договора? "", ""classification"": {""id"": ""CRITERION.SELECTION.TECHNICAL_PROFESSIONAL_ABILITY.CERTIFICATES.QUALITY_ASSURANCE.QA_INDEPENDENT_CERTIFICATE"", ""scheme"": ""ESPD-2.2.1""}, ""requirementGroups"": [{""id"": ""3eaf5ec6-4bc4-4a23-b5f0-688853f63f78"", ""requirements"": [{""id"": ""7429a974-08fd-48fe-b4b3-78647b52b5e6"", ""title"": ""Да"", ""dataType"": ""boolean"", ""expectedValue"": true}, {""id"": ""fdcddacd-509b-4753-a03b-0297dd4e2da4"", ""title"": ""Доступна ли информация о стандартах обеспечения качества органам власти бесплатно в национальной базе данных? Если это так, укажите информацию, которая позволит проверку."", ""dataType"": ""boolean""}]}, {""id"": ""0d5869a2-3fd8-4db9-8255-a82cc9cb2f55"", ""requirements"": [{""id"": ""f7bd0adc-ce93-4830-9ffa-762b36d8d6ea"", ""title"": ""Нет"", ""dataType"": ""boolean"", ""expectedValue"": false}]}]}"
"67",MD,RU,"{""id"": ""22c5e617-6176-4e54-8c7e-51e0df753de4"", ""title"": ""Стандарты охраны окружающей среды"", ""source"": ""tenderer"", ""relatesTo"": ""tenderer"", ""description"": ""Может ли экономический оператор предоставить сертификаты, выданные независимыми органами, удостоверяющие, что экономический оператор соответствует стандартам защиты окружающей среды в соответствии с требованиями, изложенными в уведомлении о договоре и в документации о присуждении договора?"", ""classification"": {""id"": ""CRITERION.SELECTION.TECHNICAL_PROFESSIONAL_ABILITY.CERTIFICATES.ENVIRONMENTAL_MANAGEMENT.ENV_INDEPENDENT_CERTIFICATE"", ""scheme"": ""ESPD-2.2.1""}, ""requirementGroups"": [{""id"": ""a2f11e8b-1ff1-48af-b518-99d25123e31f"", ""requirements"": [{""id"": ""088b7fde-2489-40db-886b-75904dc08129"", ""title"": ""Да"", ""dataType"": ""boolean"", ""expectedValue"": true}, {""id"": ""efb736a8-d1fe-47d9-a699-b35961ea6f8b"", ""title"": ""Доступна ли информация о стандартах защиты окружающей среды бесплатно для органов власти в национальной базе данных? "", ""dataType"": ""boolean""}]}, {""id"": ""32f55ffd-0084-4eb2-ac5e-dc6f0a0461e9"", ""requirements"": [{""id"": ""77d43484-02d8-4cf5-9758-18809f8b129e"", ""title"": ""Нет"", ""dataType"": ""boolean"", ""expectedValue"": false}]}]}"
"68",MD,RU,"{""id"": ""76a94071-2386-4399-a8d6-53bb6d3e1d2d"", ""title"": ""Разрешение контроля"", ""source"": ""tenderer"", ""relatesTo"": ""tenderer"", ""description"": ""Позволяет ли экономический оператор закупающему органу проводить проверки в отношении экономических и финансовых, производственных или технических возможностей в отношении исполнения будущего договора на государственные закупки?"", ""classification"": {""id"": ""CRITERION.SELECTION.TECHNICAL_PROFESSIONAL_ABILITY.TECHNICAL.CHECKS.ALLOWANCE_OF_CHECKS"", ""scheme"": ""ESPD-2.2.1""}, ""requirementGroups"": [{""id"": ""45245403-1b17-42f1-9573-06000505d430"", ""requirements"": [{""id"": ""c4d264aa-e174-429f-9911-28b3e9cd76a6"", ""title"": ""Да"", ""dataType"": ""boolean"", ""expectedValue"": true}]}, {""id"": ""6edaeefa-a3de-4a7c-9b7f-d6edf6a5f720"", ""requirements"": [{""id"": ""2a280ceb-617e-485f-9abc-6cf04ae15307"", ""title"": ""Нет"", ""dataType"": ""boolean"", ""expectedValue"": false}]}]}"
"69",MD,EN,"{""id"": ""5bc13618-2c99-459c-8a8f-47db15e67d84"", ""title"": ""Participation in a criminal organisation"", ""source"": ""tenderer"", ""relatesTo"": ""tenderer"", ""description"": ""Has the economic operator itself or any person who is a member of its administrative, management or supervisory body or has powers of representation, decision or control therein been the subject of a conviction by final judgment for participation in a criminal organisation, by a conviction rendered at the most five years ago or in which an exclusion period set out directly in the conviction continues to be applicable? As defined in Article 2 of Council Framework Decision 2008/841/JHA of 24 October 2008 on the fight against organised crime (OJ L 300, 11.11.2008, p. 42)."", ""classification"": {""id"": ""CRITERION.EXCLUSION.CONVICTIONS.PARTICIPATION_IN_CRIMINAL_ORGANISATION"", ""scheme"": ""ESPD-2.2.1""}, ""requirementGroups"": [{""id"": ""9ff3c471-3802-45f5-aa80-e1b58303fd6a"", ""requirements"": [{""id"": ""4b427ed7-2bfd-435c-bb42-9efcf9763c71"", ""title"": ""Yes"", ""dataType"": ""boolean"", ""expectedValue"": true}]}, {""id"": ""a39e3337-3395-4c42-9458-6d1eda08d1f3"", ""requirements"": [{""id"": ""e9896e31-898f-489d-8ad0-31a5b04baea1"", ""title"": ""No"", ""dataType"": ""boolean"", ""expectedValue"": false}]}]}"
